Sample	Run	Lab	Type	Date	North	West
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0021-IG-AOI-L1-2-R3-Inv_S20_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-09-25	-92.23872029	49.50764325
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0022-IG-AOI-L1-2-NEG-Inv_S21_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Field NEG	2021-09-25	-92.23872029	49.50764325
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0023-IG-AOI-L0-1-R1-Inv_S22_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-09-25	-92.2578103	49.49847317
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0024-IG-AOI-L0-1-R2-Inv_S23_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-09-25	-92.2578103	49.49847317
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0025-IG-AOI-L0-1-R3-Inv_S24_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-09-25	-92.2578103	49.49847317
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0030-IG-XAOI-WP-9-R1-Inv_S29_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-09-26	-92.32677657	49.52737562
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0031-IG-XAOI-WP-9-R2-Inv_S30_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-09-26	-92.32677657	49.52737562
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0032-IG-XAOI-WP-9-R3-Inv_S31_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-09-26	-92.32677657	49.52737562
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0033-IG-XAOI-ST-13-R1-Inv_S32_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-09-26	-92.32076703	49.56914579
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0034-IG-XAOI-ST-13-R2-Inv_S33_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-09-26	-92.32076703	49.56914579
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0035-IG-XAOI-ST-13-R3-Inv_S34_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-09-26	-92.32076703	49.56914579
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0036-IG-XAOI-ST-13-DUP-Inv_S35_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-09-26	-92.32076703	49.56914579
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0037-IG-XAOI-ST-13-NEG-Inv_S36_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Field NEG	2021-09-26	-92.32076703	49.56914579
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0038-IG-AOI-WS-41-R1-Inv_S37_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-03	-92.19741133	49.5443878
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0039-IG-AOI-WS-41-R2-Inv_S38_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-03	-92.19741133	49.5443878
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0040-IG-AOI-WS-41-R3-Inv_S39_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-03	-92.19741133	49.5443878
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0041-IG-AOI-WS-41-NEG-Inv_S40_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Field NEG	2021-10-03	-92.19741133	49.5443878
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0042-IG-XAOI-WP-4-R1-Inv_S41_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-03	-92.17038872	49.52666825
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0043-IG-XAOI-WP-4-R2-Inv_S42_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-03	-92.17038872	49.52666825
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0044-IG-XAOI-WP-4-R3-Inv_S43_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-03	-92.17038872	49.52666825
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0045-IG-XAOI-WP-4-DUP-Inv_S44_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-03	-92.17038872	49.52666825
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0046-IG-XAOI-WP-2-R1-Inv_S45_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-03	-92.173702	49.49809597
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0047-IG-XAOI-WP-2-R2-Inv_S46_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-03	-92.173702	49.49809597
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0049-IG-XAOI-WS-5-R1-Inv_S47_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-04	-92.16171884	49.54047704
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0050-IG-XAOI-WS-5-R2-Inv_S48_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-04	-92.16171884	49.54047704
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0051-IG-XAOI-WS-5-R3-Inv_S49_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-04	-92.16171884	49.54047704
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0052-IG-XAOI-WS-5-DUP-Inv_S50_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-04	-92.16171884	49.54047704
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0053-IG-XAOI-WS-5-NEG-Inv_S51_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Field NEG	2021-10-04	-92.16171884	49.54047704
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0054-IG-XAOI-WS-34-R1-Inv_S52_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-04	-92.16972329	49.53176164
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0055-IG-XAOI-WS-34-R2-Inv_S53_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-04	-92.16972329	49.53176164
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0056-IG-XAOI-WS-34-R3-Inv_S54_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-04	-92.16972329	49.53176164
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0057-IG-AOI-WS-38-R1-Inv_S55_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-04	-92.1990366	49.52996307
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0058-IG-AOI-WS-38-R2-Inv_S56_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-04	-92.1990366	49.52996307
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0059-IG-AOI-WS-38-R3-Inv_S57_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-04	-92.1990366	49.52996307
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0060-IG-XAOI-ST-19-R1-Inv_S58_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-04	-92.24465948	49.53417268
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0061-IG-XAOI-ST-19-R2-Inv_S59_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-04	-92.24465948	49.53417268
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0062-IG-XAOI-ST-19-R3-Inv_S60_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-04	-92.24465948	49.53417268
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0063-IG-XAOI-ST-19-DUP-Inv_S61_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-04	-92.24465948	49.53417268
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0064-IG-XAOI-ST-5-R1-Inv_S62_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-04	-92.32605195	49.56568524
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0065-IG-XAOI-ST-5-R2-Inv_S63_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-04	-92.32605195	49.56568524
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0066-IG-XAOI-ST-5-R3-Inv_S64_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-04	-92.32605195	49.56568524
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0067-IG-XAOI-ST-5-NEG-Inv_S65_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Field NEG	2021-10-04	-92.32605195	49.56568524
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0068-IG-XAOI-WM-7-R1-Inv_S66_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-06	-92.28934311	49.53249348
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0069-IG-XAOI-WM-7-R2-Inv_S67_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-06	-92.28934311	49.53249348
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0070-IG-XAOI-WM-7-R3-Inv_S68_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-06	-92.28934311	49.53249348
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0071-IG-XAOI-WM-7-NEG-Inv_S69_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Field NEG	2021-10-06	-92.28934311	49.53249348
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0072-IG-XAOI-ST-7-R1-Inv_S70_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-05	-92.24939705	49.56400287
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0073-IG-XAOI-ST-7-R2-Inv_S71_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-05	-92.24939705	49.56400287
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0074-IG-XAOI-ST-7-R3-Inv_S72_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-05	-92.24939705	49.56400287
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0075-IG-XAOI-ST-7-DUP-Inv_S73_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-05	-92.24939705	49.56400287
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0076-IG-AOI-ST-9-R1-Inv_S74_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-05	-92.23429324	49.52778819
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0077-IG-AOI-ST-9-R2-Inv_S75_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-05	-92.23429324	49.52778819
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0078-IG-AOI-ST-9-R3-Inv_S76_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-05	-92.23429324	49.52778819
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0079-IG-XAOI-ST-14-R1-Inv_S77_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-05	-92.2200662	49.56089807
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0080-IG-XAOI-ST-14-R2-Inv_S78_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-05	-92.2200662	49.56089807
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0081-IG-XAOI-ST-14-R3-Inv_S79_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-05	-92.2200662	49.56089807
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0082-IG-AOI-ST-6-R1-Inv_S80_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-05	-92.20182658	49.55123161
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0083-IG-AOI-ST-6-R2-Inv_S81_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-05	-92.20182658	49.55123161
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0084-IG-AOI-ST-6-R3-Inv_S82_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-05	-92.20182658	49.55123161
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0085-IG-AOI-ST-6-DUP-Inv_S83_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-05	-92.20182658	49.55123161
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0086-IG-XAOI-WP-8-R1-Inv_S84_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-03	-92.21336198	49.49902957
2023_03_19_2014_21-096073-NMWO-run1-MiFish-Inv-313526485_Merge_SEP_21-096073-0087-IG-XAOI-WP-8-R2-Inv_S85_L001	21-096073-NMWO-run1-MiFish-Inv-313526485	Guelph - AFL	Sample	2021-10-03	-92.21336198	49.49902957
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0041-IG-XAOI-L0-1-R3-Inv_S67_L001	22-007906-337193861	Guelph - AFL	Sample	2021-09-29	-92.21677367	49.56332678
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0042-IG-XAOI-L0-8-R1-Inv_S68_L001	22-007906-337193861	Guelph - AFL	Sample	2021-09-24	-92.29127069	49.47343009
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0043-IG-XAOI-L0-8-R2-Inv_S69_L001	22-007906-337193861	Guelph - AFL	Sample	2021-09-24	-92.29127069	49.47343009
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0044-IG-XAOI-L0-8-R3-Inv_S70_L001	22-007906-337193861	Guelph - AFL	Sample	2021-09-24	-92.29127069	49.47343009
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0045-IG-XAOI-L0-8-DUP-Inv_S71_L001	22-007906-337193861	Guelph - AFL	Sample	2021-09-24	-92.29127069	49.47343009
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0046-IG-XAOI-L0-10-R1-Inv_S72_L001	22-007906-337193861	Guelph - AFL	Sample	2021-09-24	-92.2612297	49.46401736
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0047-IG-XAOI-L0-10-R2-Inv_S73_L001	22-007906-337193861	Guelph - AFL	Sample	2021-09-24	-92.2612297	49.46401736
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0048-IG-XAOI-L0-10-R3-Inv_S74_L001	22-007906-337193861	Guelph - AFL	Sample	2021-09-24	-92.2612297	49.46401736
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0049-IG-XAOI-L0-10-DUP-Inv_S75_L001	22-007906-337193861	Guelph - AFL	Sample	2021-09-24	-92.2612297	49.46401736
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0050-IG-XAOI-L0-9-R1-Inv_S76_L001	22-007906-337193861	Guelph - AFL	Sample	2021-09-27	-92.28293755	49.53445311
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0051-IG-XAOI-L0-9-R2-Inv_S77_L001	22-007906-337193861	Guelph - AFL	Sample	2021-09-27	-92.28293755	49.53445311
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0052-IG-XAOI-L0-9-R3-Inv_S78_L001	22-007906-337193861	Guelph - AFL	Sample	2021-09-27	-92.28293755	49.53445311
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0053-IG-XAOI-L0-9-NEG-Inv_S79_L001	22-007906-337193861	Guelph - AFL	Field NEG	2021-09-27	-92.28293755	49.53445311
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0054-IG-XAOI-L0-10-NEG-Inv_S80_L001	22-007906-337193861	Guelph - AFL	Field NEG	2021-09-24	-92.2612297	49.46401736
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0055-IG-XAOI-L1-2-R1-Inv_S81_L001	22-007906-337193861	Guelph - AFL	Sample	2021-09-24	-92.2658385	49.48460497
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0056-IG-XAOI-L1-2-R2-Inv_S82_L001	22-007906-337193861	Guelph - AFL	Sample	2021-09-24	-92.2658385	49.48460497
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0057-IG-XAOI-L1-2-R3-Inv_S83_L001	22-007906-337193861	Guelph - AFL	Sample	2021-09-24	-92.2658385	49.48460497
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0058-IG-XAOI-L1-2-DUP-Inv_S84_L001	22-007906-337193861	Guelph - AFL	Sample	2021-09-24	-92.2658385	49.48460497
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0059-IG-XAOI-L1-2-NEG-Inv_S85_L001	22-007906-337193861	Guelph - AFL	Field NEG	2021-09-24	-92.2658385	49.48460497
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0060-IG-XAOI-L0-11-R1-Inv_S86_L001	22-007906-337193861	Guelph - AFL	Sample	2021-09-24	-92.29233023	49.46900673
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0061-IG-XAOI-L0-11-R2-Inv_S87_L001	22-007906-337193861	Guelph - AFL	Sample	2021-09-24	-92.29233023	49.46900673
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0062-IG-XAOI-L0-11-R3-Inv_S88_L001	22-007906-337193861	Guelph - AFL	Sample	2021-09-24	-92.29233023	49.46900673
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0063-IG-XAOI-L0-11-DUP-Inv_S89_L001	22-007906-337193861	Guelph - AFL	Sample	2021-09-24	-92.29233023	49.46900673
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0064-IG-XAOI-L0-2-R1-Inv_S90_L001	22-007906-337193861	Guelph - AFL	Sample	2021-10-04	-92.29962738	49.51537707
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0065-IG-XAOI-L0-2-R2-Inv_S91_L001	22-007906-337193861	Guelph - AFL	Sample	2021-10-04	-92.29962738	49.51537707
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0066-IG-XAOI-L0-2-R3-Inv_S92_L001	22-007906-337193861	Guelph - AFL	Sample	2021-10-04	-92.29962738	49.51537707
2023_03_19_2058_22-007906-337193861_Merge_SEP_22-007906-0067-IG-XAOI-L0-2-DUP-Inv_S93_L001	22-007906-337193861	Guelph - AFL	Sample	2021-10-04	-92.29962738	49.51537707
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0001-IG-XAOI-L1-6-R1-Inv_S94_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-26	-92.30043371	49.51241713
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0002-IG-XAOI-L1-6-R2-Inv_S95_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-26	-92.30043371	49.51241713
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0003-IG-XAOI-L1-6-R3-Inv_S96_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-26	-92.30043371	49.51241713
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0004-IG-XAOI-L1-6-DUP-Inv_S97_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-26	-92.30043371	49.51241713
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0005-IG-XAOI-L0-4-R1-Inv_S98_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-26	-92.30615438	49.51976369
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0006-IG-XAOI-L0-4-R2-Inv_S99_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-26	-92.30615438	49.51976369
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0007-IG-XAOI-L0-4-R3-Inv_S100_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-26	-92.30615438	49.51976369
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0008-IG-XAOI-L1-1-R1-Inv_S101_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-28	-92.27578012	49.55834409
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0009-IG-XAOI-L1-1-R2-Inv_S102_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-28	-92.27578012	49.55834409
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0010-IG-XAOI-L1-1-R3-Inv_S103_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-28	-92.27578012	49.55834409
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0011-IG-XAOI-L0-7-R1-Inv_S104_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-28	-92.26902152	49.57504155
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0012-IG-XAOI-L0-7-R2-Inv_S105_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-28	-92.26902152	49.57504155
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0013-IG-XAOI-L0-7-R3-Inv_S106_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-28	-92.26902152	49.57504155
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0014-IG-XAOI-L0-7-DUP-Inv_S107_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-28	-92.26902152	49.57504155
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0015-IG-XAOI-L1-3-R1-Inv_S108_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-28	-92.29760252	49.55790144
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0016-IG-XAOI-L1-3-R2-Inv_S109_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-28	-92.29760252	49.55790144
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0017-IG-XAOI-L1-3-R3-Inv_S110_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-28	-92.29760252	49.55790144
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0018-IG-XAOI-L1-5-R1-Inv_S111_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-19	-92.16820381	49.51108119
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0019-IG-XAOI-L1-5-R2-Inv_S112_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-19	-92.16820381	49.51108119
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0020-IG-XAOI-L1-5-R3-Inv_S113_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-19	-92.16820381	49.51108119
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0021-IG-XAOI-L1-5-DUP-Inv_S114_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-19	-92.16820381	49.51108119
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0022-IG-XAOI-L1-4-R1-Inv_S115_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-24	-92.28448795	49.45890906
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0023-IG-XAOI-L1-4-R2-Inv_S116_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-24	-92.28448795	49.45890906
2023_03_20_0323_22-007906-run2-338284200_Merge_SEP_22-007906-0024-IG-XAOI-L1-4-R3-Inv_S117_L001	22-007906-run2-338284200	Guelph - AFL	Sample	2021-09-24	-92.28448795	49.45890906
